Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,SAXstring
2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,89.0219998,207.18399999999997,204.17,167.05399999999997,28.522000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5519994,205.03000000000003,200.148,171.344,27.168,0.0,0.0,0.0,0.0,0.0,0.0,126.45600020000002,196.9799994,303.082,272.0,252.01399999999998,254.244,252.22400000000002,242.516,245.7,234.79000000000002,229.5,227.324,227.97600000000003,229.15600000000003,210.154,41.406,0.0,123.80800040000001,160.288,270.188,124.28800000000001,0.0,0.0,48.1980004,188.12000000000003,227.362,36.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8879998,189.55,41.154,0.0,0.0,0.0,105.5579994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.16000000000003,204.234,178.05,92.086,0.0,0.0,0.0,0.0,0.0,abaa
2014-02-23,0.0,0.0,0.0,0.0,75.632,206.46800000000002,197.822,156.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.8740002,205.45999999999998,195.546,124.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.316,205.5,203.91,200.036,106.21599999999998,0.0,0.0,126.19000000000001,166.58599999999998,306.562,219.86999999999998,212.92,116.3960004,203.26799999999997,191.85399999999998,171.12,122.23200000000001,0.0,60.1419996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.4359996,167.51800020000002,203.08999999999997,183.638,156.598,137.526,106.644,119.796,108.620001,113.41399999999999,123.82800000000002,124.11800000000001,100.05000120000001,89.61199919999999,90.16400000000002,90.96600020000001,85.31799939999999,83.8020006,66.4680008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.59400060000002,204.888,180.006,57.04,abaa
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.86999980000002,204.7,175.30800000000002,57.65599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.97000020000002,204.51999999999998,164.224,250.41199999999998,320.732,579.013994,611.754002,577.519994,542.204014,535.3400039999999,549.088,546.0839960000001,386.42400599999996,435.57399999999996,515.554004,515.99198,517.743994,517.361998,515.529996,516.078004,515.5980099999999,513.8320059999999,497.13399799999996,474.17799799999995,433.207994,440.90400600000004,445.462,455.528002,444.992004,433.487996,423.668002,414.35399799999993,413.041998,405.65000200000003,410.3,410.065996,411.13800200000003,415.244006,416.353996,416.84200200000004,490.212004,466.350006,332.658002,321.462,263.46400000000006,215.16799999999998,70.074,0.0,0.0,0.0,0.0,25.012,192.374,158.146,169.66199999999998,43.594,0.0,0.0,0.0,0.0,0.0,0.0,82.7219998,206.862,202.334,125.82200000000003,0.0,0.0,0.0,0.0,0.0,0.0,acca
2014-02-25,0.0,0.0,0.0,0.0,0.0,183.172,204.43800000000002,176.848,57.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,200.29399999999998,203.81599999999997,176.3,29.2,0.0,0.0,248.08200019999998,321.79400000000004,574.875992,500.377996,601.392004,531.1519959999999,502.88400600000006,536.1680060000001,521.8939980000001,360.05,433.555998,511.164006,508.39399999999995,509.226002,516.804004,516.018004,516.445994,515.9399999999999,498.900006,479.312004,474.18599800000004,434.25600000000003,436.870002,443.509998,440.18599800000004,441.38400199999995,442.7320040000001,437.282,437.057996,439.62599599999993,435.688,431.321996,434.990006,440.44600199999996,439.89400400000005,438.52600199999995,437.225994,492.844006,503.447998,347.582,318.626,315.412,291.17600000000004,271.93,233.456,125.58800000000001,133.6619996,160.094,129.776,120.01599999999999,116.824,135.67,135.05,135.536,132.974,136.224,133.12199999999999,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.00799999999998,205.51200000000003,191.592,acca
2014-02-26,89.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.038000400000001,201.18,203.044,170.54000000000002,28.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9900002,152.02599999999998,267.494,320.58000000000004,595.270008,597.107994,385.9399954,591.7040020000001,536.998022,530.66801,516.464008,400.838,429.128004,511.37399800000003,512.798004,510.46400800000004,510.04999399999997,509.238,511.286006,513.2640079999999,510.713994,504.952002,470.526,422.33599999999996,427.192,430.792002,433.922004,445.72399800000005,442.4439960000001,443.998006,444.38800599999996,438.89799800000003,441.59000000000003,437.99799999999993,429.68199599999997,431.56600399999996,431.5060019999999,426.92200199999996,427.75600000000003,491.88,492.506004,340.33,318.924,264.376,214.62399999999997,105.40599999999999,0.0,0.0,0.0,87.3839996,202.628,191.32000000000002,174.34199999999998,173.696,0.0,0.0,0.0,0.0,0.0,22.476,180.306,204.94,202.08800000000002,180.38000000000002,29.518,0.0,0.0,0.0,0.0,0.0,0.0,acca
2014-02-27,0.0,0.0,131.45400039999998,206.4,197.52,152.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8940002,192.48000000000002,204.51,180.97600000000003,58.428,0.0,0.0,0.0,0.0,0.0,0.0,90.4699996,269.758,322.368,580.260004,698.092004,613.258006,386.01999539999997,619.812,604.9699840000001,574.306006,493.82800399999996,528.9599900000001,558.9359999999999,577.4499880000001,584.331996,583.068006,581.435998,572.3140000000001,570.6940079999999,559.22599,541.0679980000001,500.970002,446.686006,488.132002,482.09399999999994,499.56200199999995,494.712,482.91,481.052002,474.297998,346.63799600000004,493.918,470.52199600000006,459.67000799999994,448.216002,448.800004,441.297998,443.48400000000004,493.218,504.60200599999996,346.23,308.62,264.424,184.35999999999999,94.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.29600020000004,204.834,204.57399999999998,196.59,174.31,30.227999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.254,187.342,acca
2014-02-28,205.50799999999998,186.43,59.016000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.633999999999997,203.344,202.29000000000002,171.05599999999998,28.016000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.926,164.92600000000002,259.2519996,320.748,580.725996,624.230004,588.8299800000001,564.2180040000001,561.3379980000001,576.802,583.7559920000001,522.0319959999999,529.2620119999999,571.888012,569.1760019999999,559.7180040000001,578.481982,563.5540020000001,565.581996,502.155998,532.5680060000001,513.9099979999999,517.082006,450.0299999999999,488.00200000000007,492.81800000000004,486.917998,479.892,374.112,480.379998,473.99399999999997,466.549996,463.05,467.4820059999999,461.19199800000007,465.502002,476.03999999999996,476.426002,470.2200059999999,501.311994,510.8059999999999,355.29599799999994,319.32399999999996,316.506,264.17600000000004,169.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.45800000000003,205.252,186.59,116.01999999999998,0.0,0.0,0.0,0.0,0.0,0.0,acca
2014-03-01,0.0,0.0,0.0,83.06799960000001,206.916,202.268,159.736,44.2500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5460006,207.86399999999998,199.512,148.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,185.906,210.17200000000003,260.852,251.988,226.73600000000002,221.058,136.44400020000003,190.942,205.698,205.948,204.64600000000002,206.888,206.68399999999997,204.768,205.22799999999998,205.756,201.56800000000004,187.38000000000002,180.37800000000001,178.45,205.33,204.75799999999998,200.138,42.022000000000006,49.9320006,0.0,0.0,49.740000599999995,163.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.622,207.344,200.93,154.14600000000002,28.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,abaa
2014-03-02,0.0,36.792,204.214,203.762,172.70999999999998,83.75200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.10800020000002,207.26,198.56800000000004,147.01799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.1219998,207.046,192.94000000000003,152.07,3.178,0.0,0.0,0.0,0.0,0.0,126.21200019999999,205.53400000000002,171.95600000000002,204.292,196.866,172.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33999980000002,173.682,111.4220004,96.3519984,67.83400040000001,54.919998799999995,67.15999939999999,62.8019996,63.4459998,63.25799919999999,62.572,62.0979996,11.9339996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.362,205.984,198.376,aaaa
2014-03-06,0.0,0.0,0.0,0.0,174.6719996,204.71599999999998,150.966,114.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.70599959999998,205.666,195.988,146.86599999999999,0.0,0.0,0.0,0.0,0.0,79.80600039999999,254.25199999999995,322.5,564.725996,622.3540179999999,584.8300059999999,545.35,542.0839880000001,533.3480179999999,543.388,432.71400600000004,420.58400199999994,511.417994,513.032004,512.264008,510.476008,511.540002,510.740002,508.035998,509.197998,508.745992,509.572004,446.13599400000004,442.238,431.65800199999995,435.89600199999995,435.23199999999997,432.19000399999993,433.222002,427.369996,427.61400199999997,427.18999199999996,427.9819960000001,426.758,423.90199599999994,416.530004,411.1500040000001,416.63599800000003,484.167994,474.58600400000006,329.210002,318.792,282.456,196.652,101.238,0.0,0.0,0.0,24.334,194.44799999999998,145.316,25.516,0.0,0.0,0.0,0.0,0.0,10.805999799999999,195.952,205.3,186.88,86.26400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.768,acca
2014-03-07,189.844,206.762,189.52,117.51399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8799998,202.558,203.582,180.61800000000002,84.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.8479998,206.57000000000002,245.6619996,324.71,565.156004,632.606004,608.33601,574.9399900000001,551.576,557.8500019999999,569.595994,505.16600200000005,534.624,581.1600119999999,580.06201,586.562012,597.0219979999999,603.919982,595.156004,593.755982,543.7999980000001,543.297998,528.4919980000001,451.87599600000004,504.92600000000004,480.23,481.186,383.961998,448.7600039999999,471.4420099999999,475.37200200000007,476.922,484.09600200000006,484.471998,489.472002,486.629996,488.0779960000001,486.6620059999999,483.659994,502.974,509.8400019999999,356.89799800000003,318.928,310.25,260.838,124.11799999999998,9.6660004,30.868000000000002,0.0,49.3100004,194.584,158.548,140.286,77.2279996,48.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0720002,201.714,204.208,176.164,88.582,0.0,0.0,0.0,0.0,acca
2014-03-08,0.0,0.0,0.0,0.0,24.456,204.63600000000002,205.294,175.934,88.32399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.41,207.506,201.93799999999996,154.096,27.816000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.016,205.404,207.73600000000002,204.64,198.942,193.55599999999998,197.57199999999997,201.134,201.5,204.14399999999995,207.36599999999999,207.942,207.42800000000003,208.09,159.006,0.0,163.0920002,122.56000000000002,10.4379998,83.13199999999999,170.9360008,203.94199999999998,176.15400000000002,195.28399999999996,196.008,17.1679992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00400040000001,198.584,167.842,140.36599999999999,25.366,0.0,0.0,0.0,0.0,0.0,0.0,13.0460006,199.27400000000003,205.448,192.046,93.21,0.0,0.0,0.0,0.0,0.0,0.0,abaa
2014-03-09,0.0,116.66000020000001,206.17999999999998,203.834,169.698,27.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.398,206.52399999999997,202.748,153.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.81,205.286,195.49,118.52600000000002,0.0,0.0,0.0,0.0,0.0,0.0,14.3399994,200.98600000000002,205.10399999999998,205.994,201.79000000000002,176.606,30.866000000000003,0.0,0.0,0.0,0.0,0.0,128.4680002,80.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8399994,200.68200000000002,205.22199999999998,201.276,181.622,64.366,0.0,0.0,0.0,0.0,0.0,42.5639994,201.868,205.68200000000002,187.81799999999998,61.989999999999995,0.0,0.0,aaaa
2014-03-10,0.0,0.0,0.0,0.0,0.0,173.4239994,206.82600000000002,199.358,126.46599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.6540004,205.35399999999998,203.38800000000003,165.276,28.262,0.0,0.0,0.0,0.0,0.0,113.28799980000001,256.5499992,319.06,570.163988,709.369996,665.4939939999999,627.9259880000001,628.232006,625.514,630.0079979999999,584.0519919999999,569.455994,579.740006,573.088,571.662012,564.4939959999999,571.047986,586.456006,583.08601,589.8259879999999,563.050002,527.807982,470.49200599999995,521.821998,510.852008,507.96199400000006,503.68399600000004,518.7619960000001,494.46800199999996,504.36599800000005,497.15600000000006,501.914002,491.238,495.37999800000006,496.64199800000006,494.532,483.39799800000003,477.9000000000001,578.275986,539.3860040000001,337.89199999999994,318.966,287.768,245.11399999999998,116.01199999999999,0.0,0.0,0.0,74.6539998,199.36200000000002,170.578,157.28,177.35999999999999,27.704,0.0,0.0,0.0,0.0,0.0,48.302000199999995,205.048,205.41800000000003,184.906,85.334,0.0,0.0,0.0,0.0,0.0,0.0,acca
2014-03-11,0.0,0.0,85.2220002,205.55599999999998,202.416,156.69400000000002,27.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45599999999999,206.91,201.82999999999998,150.76999999999998,0.0,0.0,0.0,0.0,0.0,0.0,102.54399980000001,254.6380004,323.31800000000004,573.19,631.207994,608.995982,583.192004,572.042004,585.366016,574.196006,498.19799600000005,521.192004,537.538,546.4439920000001,558.02799,559.4399900000001,567.821998,557.5079840000001,541.1079820000001,505.42600600000003,520.6680079999999,385.323998,422.734002,435.865992,482.08600399999995,473.40800199999995,467.067994,462.001998,458.789998,457.865992,460.3359960000001,464.595996,461.347998,455.620006,444.09599799999995,443.69600199999996,443.787996,444.609998,494.340002,510.54600200000004,358.316002,319.3539999999999,317.994,274.262,256.632,231.344,81.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.78800020000001,204.702,203.98399999999998,196.67600000000002,132.95200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acca
2014-03-12,172.486,205.88000000000002,190.68,129.9299992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.046,202.83999999999997,205.448,176.978,87.80999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.6180002,246.08600079999997,320.476,564.8799980000001,702.8819940000001,701.6220239999999,623.874012,624.6220099999999,622.211998,620.211988,570.493994,560.4840099999999,597.602014,605.692004,598.943996,615.1140039999999,616.306006,612.8620119999999,607.464,560.144018,556.843996,527.3560180000001,456.098002,488.351996,476.27600199999995,470.64799999999997,486.18799800000005,469.6439980000001,473.51800000000003,471.50600199999997,477.588,503.63199999999995,490.23800199999994,485.89999800000004,509.1280060000001,511.694006,518.243994,508.774006,591.7919999999999,591.493994,352.05000400000006,318.89399999999995,287.874,252.43800000000002,117.19800000000001,0.0,0.0,80.7779998,202.66400000000002,187.98999999999998,167.754,148.14600000000002,178.79799999999997,87.796,0.0,0.0,0.0,0.0,0.0,135.3780006,206.14600000000002,205.85600000000005,194.17400000000004,125.026,0.0,0.0,0.0,0.0,0.0,0.0,acca
