,ClusterNo2,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
89,0,2012-09-30 00:00:00,148.30699984999998,43.976000000000006,0.0,173.71550009999999,16.087,12.260999899999998,178.862,0.0,62.68199995,177.553,92.93100000000001,59.898999950000004,0.0,0.0,0.0,0.0,19.3155,191.52100000000002,0.0,80.21700009999999,134.5695,0.0,95.72199995,89.5515
90,0,2012-10-06 00:00:00,136.71800000000002,0.0,53.5085001,113.04850000000002,0.0,0.0,155.4429999,6.599,44.6675001,187.1545,162.1395,0.0,53.88249995000001,2.65599995,57.52,97.94450015,101.7785,0.0,134.147,64.73,0.0,164.24249999999998,32.505500000000005,0.0
91,0,2012-10-07 00:00:00,167.66449999999998,15.585500000000003,0.0,178.68749995000002,0.0,0.0,168.63050015,0.0,10.15700005,169.71799995,190.34,85.5275,65.30850025000001,151.61300009999997,0.0,125.24250010000003,34.075,212.94699989999998,0.0,155.70899995000002,0.0,129.6075,0.0,7.377999999999999
92,0,2012-10-13 00:00:00,30.992999999999995,0.0,166.5235,15.1195,0.0,170.7204999,0.0,2.75699995,182.51049999999998,167.2905,0.0,95.05200005,35.774,186.14799999999997,15.158499999999998,108.71249999999999,105.3475,0.0,110.40100005,79.8575,0.0,96.51799985,75.32849999999999,0.0
93,0,2012-10-14 00:00:00,81.20149985,91.55049999999999,0.0,41.350500000000004,120.11749999999999,0.0,2.72800005,158.248,0.0,113.3809999,153.3880001,0.0,0.0,165.80749999999998,0.0,171.4600001,0.0,182.61550000000005,0.0,163.12849999999997,0.0,146.37550000000002,0.0,36.36100000000001
94,0,2012-10-20 00:00:00,0.0,0.0,92.1005001,61.826499999999996,0.0,65.1555,99.4505,0.0,184.37449995,198.7265,174.57299999999998,35.73250005,120.564,156.3315,55.148,342.3729995,264.9940020000001,143.68899995,206.62750000000003,161.7115,143.97500004999998,45.641,0.0,0.0
95,0,2012-10-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.318,59.3375,0.0,0.0,0.0,0.0,0.0,0.0,61.16399995,81.53300000000002,0.0,0.0,0.0,0.0,0.0
96,0,2012-10-26 00:00:00,0.0,82.64099999999999,82.333,0.0,163.1405001,14.5245,54.535500049999996,123.23750005,167.1545,10.798,151.02799945,0.0,0.0,0.0,0.0,19.36650005,89.37599995000002,101.5575,55.366,81.7955,74.4985002,52.382,38.2215,61.456
97,0,2012-10-27 00:00:00,35.898,61.849000000000004,60.795500000000004,53.93000000000001,53.16899995000001,30.7445,0.0,0.0,147.28949995,73.2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.4050001,21.835500000000003,0.0,163.00049995,13.874500000000003
98,0,2012-10-28 00:00:00,0.0,172.8615,0.0,4.05600015,171.978,0.0,14.6805,156.5995,0.0,105.3965001,101.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129499999999997,155.032,0.0
99,0,2012-11-03 00:00:00,169.49049995000001,13.733,0.0,135.5945001,45.102500000000006,0.0,118.99950014999999,70.3265,29.461,223.46349995000003,177.2985,185.4515,183.88299999999998,175.44099999999997,167.7065,176.59500000000003,183.5955,0.0,51.89249989999999,138.155,0.0,2.73050005,170.89999999999998,6.388999999999999
100,0,2012-11-13 00:00:00,112.015,64.20949999999999,0.0,46.94350000000001,123.42799999999998,0.0,51.591999,149.41550065,91.1890001,0.0,42.02999995000001,152.47599999999997,0.0,0.0,0.0,157.83850005,0.0,43.28250010000001,178.14550000000003,0.0,5.3805,171.3305,6.247000000000001,0.0
101,0,2012-11-17 00:00:00,147.03849995000002,35.47850000000001,0.0,137.6080001,43.594999999999985,0.0,112.43650000000002,80.85099999999998,78.1695001,242.05900000000003,181.6475,184.81650000000002,205.831,204.4615,204.80949999999999,130.53199995,80.39349994999999,39.439000050000004,118.5335,0.0,78.817,116.0205,0.0,2.667
102,0,2012-11-18 00:00:00,166.813,6.2865,0.0,116.27300015,48.86849999999999,0.0,51.6285,122.7555,0.0,76.90800000000002,170.55349999999999,0.0,0.0,0.0,0.0,0.0,108.51999995,175.88850000000002,0.0,39.70599999999999,170.245,0.0,24.9305,164.68050000000002
103,0,2012-11-24 00:00:00,85.666,0.0,113.8119998,24.4405,0.0,135.03300000000002,0.0,66.229,88.71100000000001,119.0264999,160.6125,144.70499999999998,125.8439998,121.42099999999999,89.16699995,62.40850000000001,110.37899995000001,0.0,166.59700005,25.397,0.0,173.38850005,7.483,0.0
104,0,2012-11-25 00:00:00,147.5665,27.231500000000004,0.0,93.83749995,80.5525,0.0,49.828500049999995,131.0415,0.0,101.4420001,160.126,82.403,135.58549994999998,14.110999999999999,165.91799999999995,9.3045,215.67100000000002,0.0,178.3129998,0.0,120.4635001,27.159499999999998,0.0,143.20700015
105,0,2012-12-01 00:00:00,113.69999995,174.06349999999998,0.0,147.79649995,127.74550000000002,0.0,167.89300005,105.1835,31.18500005,207.44299970000003,247.1005,234.78250000000003,226.0025,211.45149999999998,172.12050005,184.639,130.2765,0.0,30.611500050000004,155.5725,0.0,30.36500005,147.87600000000003,0.0
106,0,2012-12-02 00:00:00,19.53700005,158.25900000000001,0.0,0.0,171.51199999999997,0.0,0.0,134.08799994999998,88.15350000000001,102.58050019999999,172.9175,157.39249999999998,0.0,0.0,184.678,0.0,217.96650000000002,0.0,169.43649979999998,0.0,37.15,120.76500000000001,0.0,151.0630002
107,0,2012-12-09 00:00:00,32.4419999,165.2735,0.0,20.288999949999994,173.15449999999998,0.0,4.9529999,190.1515,24.470500000000005,55.55,175.9385,0.0,64.0775,0.0,0.0,0.0,81.3274999,111.41800004999999,147.55849999999998,0.0,51.553,155.46649999999997,0.0,10.34750005
108,0,2012-12-22 00:00:00,161.50549999999998,0.0,0.0,51.05299995000001,85.622,0.0,0.0,95.36650005,93.66,2.7819999500000003,199.4765,204.05000000000004,67.76500005,168.74450005000003,45.324000049999995,62.05799995000001,41.7470001,177.55650000000003,0.0,89.00449995,94.38300000000001,0.0,123.65899995000001,47.94500000000001
109,0,2012-12-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2665001,57.7485,0.0,0.0,0.0,0.0,0.0,0.0,43.65899995,34.4875,17.97450005,0.0,0.0,0.0,0.0,0.0
110,0,2012-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.9355,98.49749999999999,81.3895,170.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0,2012-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.4829999,57.004999999999995,0.0,0.0,0.0,91.37700005,0.0,0.0,20.13199995,109.6915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0,2012-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77850000000001,0.0,0.0,0.0,72.02999995,0.0,0.0,133.1045,0.0,0.0,0.0,0.0,0.0
113,0,2013-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.28399999999999,0.0,62.789,79.13799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0,2013-01-05 00:00:00,9.747,135.24099999999999,0.0,0.0,79.7395001,62.8805,0.0,0.0,127.1885,41.4715,0.0,121.6265,0.0,0.0,0.0,0.0,0.0,0.0,28.341500050000004,114.1945,0.0,51.2425,119.16199999999999,0.0
115,0,2013-01-06 00:00:00,14.067000000000002,141.93499999999997,0.0,0.0,151.179,7.1655,0.0,117.3369998,87.07750000000001,0.0,102.6454999,81.90050009999999,109.55250000000001,84.49250000000002,92.5465,135.49350005000002,0.0,0.0,0.0,132.60000015,14.7695,0.0,163.759,7.729000000000001
116,0,2013-01-19 00:00:00,31.855,30.844000050000002,120.01749999999998,0.0,0.0,134.7435001,13.5715,0.0,153.6800001,168.26350005,205.53199999999998,6.025,248.107,179.61200000000002,184.218,203.702,107.2105,0.0,89.92500000000003,58.909499999999994,0.0,78.47599994999999,67.6675,0.0
117,0,2013-01-20 00:00:00,44.0094999,100.0845,0.0,0.0,136.9955,0.0,0.0,135.08449985000001,0.0,97.79400000000001,116.7155,0.0,124.85349995000001,34.355000000000004,0.0,158.7225,6.997000000000001,0.0,146.4235,23.111,0.0,121.21449995,41.37900000000001,0.0
118,0,2013-01-26 00:00:00,30.1735,0.0,88.93249979999999,65.2925,0.0,29.306500050000004,125.4824999,0.0,141.05450015000002,173.35950019999999,171.21849999999998,119.9575,73.20800005,0.0,0.0,0.0,0.0,0.0,0.0,104.66199990000001,0.0,113.563,0.0,69.46150005000001
119,0,2013-01-27 00:00:00,43.86550000000001,2.73099995,90.77699999999999,0.0,107.6885,0.0,62.14400005000001,38.965999999999994,67.30550045,94.017,175.58950005000003,39.95200005,133.41749950000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8944999,52.9095,0.0,88.63849995000001
120,0,2013-02-02 00:00:00,0.0,0.0,163.74900005,0.0,0.0,139.7424999,23.131500000000003,0.0,162.20549995000002,184.1835,199.83450000000002,184.686,58.55349995,38.549499999999995,0.0,0.0,0.0,0.0,0.0,0.0,73.6115,91.636,0.0,80.4944999
121,0,2013-02-03 00:00:00,84.869,0.0,61.1385,101.8825,0.0,32.7345001,127.37199999999999,0.0,32.74250015,177.275,0.0,71.1815,146.3085,0.0,72.05349995,144.2125,0.0,120.97049995,99.15899999999999,0.0,88.267,86.21950000000001,0.0,84.03399995000001
122,0,2013-02-09 00:00:00,122.86599999999999,0.0,0.0,146.92949994999998,7.728,0.0,95.07200005000001,67.1905,0.0,135.495,72.8395,0.0,0.0,0.0,0.0,0.0,62.69749984999999,52.4,61.59299995,50.78749999999999,21.685500150000006,92.4785,0.0,114.29950005
123,0,2013-02-10 00:00:00,0.0,116.35299990000001,0.0,26.5525,74.78450000000001,0.0,104.16599995,0.0,88.0555,24.874,71.43000005,50.35900000000001,62.705499950000004,45.1854999,0.0,95.65199995000002,0.0,104.15299999999999,0.0,18.442999999999998,82.6785,0.0,88.634,0.0
124,0,2013-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.05949935,0.0,89.28350005,15.451500000000001,103.3669999,15.848500000000003,113.38599994999998,0.0,0.0,104.22749999999999,29.944500000000005,0.0,0.0,0.0,65.2084999,0.0,0.0
125,0,2013-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75650000000005,87.50550004999998,0.0,66.49549999999999,132.615,0.0,20.88899995,159.7595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0,2013-02-16 00:00:00,35.2875,125.451,0.0,0.0,154.0045002,7.1514999999999995,0.0,81.10649995,162.46499999999997,0.0,136.73950005,205.57500000000002,28.7685,161.9639998,71.80950005,0.0,0.0,180.275,0.0,3.6154999,169.0345,0.0,78.01099980000002,91.32150000000001
127,0,2013-02-17 00:00:00,0.0,92.9190001,70.997,0.0,51.63399999999999,104.5215,0.0,32.359,156.6585,0.0,215.30150020000002,0.0,119.8294999,71.5815,0.0,178.466,0.0,44.20599990000001,118.982,0.0,27.92649995,118.30300000000001,0.0,0.0
128,0,2013-02-23 00:00:00,0.0,120.57650004999999,21.247,0.0,86.738,55.1515,0.0,35.593,195.89600000000002,96.5625,109.869,99.56150000000001,80.27000005000001,0.0,79.12000005000002,0.0,0.0,0.0,0.0,76.66149979999999,92.5515,0.0,124.88549995,26.8265
129,0,2013-02-24 00:00:00,0.0,140.222,7.479500000000001,0.0,144.7705,0.0,0.0,141.35800005,6.489,195.7805,53.04350000000001,123.05650015,0.0,0.0,0.0,0.0,0.0,97.1419999,62.7685,120.00150000000002,0.0,129.45350009999999,27.1545,0.0
130,0,2013-03-02 00:00:00,79.97749999999999,0.0,100.45500014999999,77.0,0.0,99.82600015,75.389,2.826,184.8304996,200.0515,206.132,121.60050000000001,112.54050000000001,130.1695001,143.17100005,0.0,51.2204999,18.339499999999994,0.0,140.878,42.81749999999999,0.0,153.6510001,26.188000000000002
131,0,2013-03-03 00:00:00,0.0,141.9184999,23.441999999999997,0.0,114.0264999,51.01349999999999,0.0,77.5694998,211.23850005,201.116,207.75650000000002,209.27050005,206.174,135.17600005,185.33499999999998,146.14199994999998,207.179,31.6745,0.0,115.37000000000003,103.097,0.0,91.83600000000001,78.339
132,0,2013-03-16 00:00:00,0.0,14.1945,159.96249995000002,0.0,12.085499800000001,162.98200000000003,0.0,34.6690001,202.28349945000002,180.368,175.81750000000002,102.1594999,152.57300055000002,116.66300005000001,122.97499999499999,204.5780004,135.8975,0.0,0.0,0.0,95.56049999999999,0.0,109.51050004999999,0.0
133,0,2013-03-17 00:00:00,108.27349995,20.4264999,87.60299999999998,50.327,56.1035,61.7754999,37.534,94.91050000000001,21.02499995,130.8779999,155.09749999999997,55.836,274.20550000000003,238.3465,120.27500035000001,126.72999995,63.36049990000001,0.0,65.8745,0.0,108.2574999,0.0,103.30049985000001,12.786000099999999
134,0,2013-03-24 00:00:00,170.9655,0.0,20.16400005,165.75549999999998,0.0,19.05550005,163.997,0.0,45.25199980000001,241.59899950000002,179.29950000000002,185.264,37.30849999999999,0.0,0.0,0.0,63.0304999,137.7735,0.0,108.69050005,98.461,0.0,111.05400015000001,90.18350000000001
135,0,2013-03-29 00:00:00,11.790000099999999,0.0,0.0,0.0,0.0,0.0,0.0,129.07649995,90.934,0.0,165.5115,41.028499999999994,22.516999900000005,51.226499999999994,0.0,111.70750000000001,124.263,20.45,0.0,0.0,0.0,0.0,0.0,0.0
136,0,2013-03-30 00:00:00,9.282,186.18800000000002,0.0,15.923499999999999,169.27950004999997,0.0,2.78899995,198.71900000000002,16.463,76.41550000000001,176.46749999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9530001,144.63600000000002,0.0,82.18700005,126.54049999999998,0.0
137,0,2013-03-31 00:00:00,85.43250004999999,105.31400000000002,0.0,101.58149995,93.5015,0.0,95.46849985,92.0475,0.0,145.28699995,83.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.037,119.581,0.0,64.16150005,137.606,0.0
138,0,2013-04-06 00:00:00,110.61749985,92.213,0.0,127.5175,84.38650000000001,0.0,143.94849995,41.74249999999999,54.60150005,191.54500000000002,26.3025,18.839499999999994,172.0850001,189.175,0.0,180.34250000000003,0.0,101.89949994999999,109.5765,0.0,108.40350005000002,100.0395,0.0,101.03099995
139,0,2013-04-07 00:00:00,100.6425,0.0,74.84100015,105.9705,0.0,58.926,117.5305,0.0,45.6295,176.404,0.0,91.8605001,135.7335,0.0,0.0,40.185500000000005,41.13299999999999,148.14049995,86.52700000000002,0.0,138.67399999999998,64.504,0.0,151.20749995
140,0,2013-04-13 00:00:00,0.0,49.20149995,137.9575,0.0,66.0835,120.189,0.0,85.91399985000001,194.7125,125.5785,70.05450015000001,190.5935,37.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.05900005,45.9635,0.0
141,0,2013-04-14 00:00:00,41.54999995,107.11250000000001,0.0,0.0,118.7895,65.85,0.0,0.0,169.92450004999998,0.0,95.10299985,170.97549985,16.47,22.3904999,175.61599999999999,0.0,27.651500000000002,192.57,23.85599985,23.8779999,187.61950000000002,0.0,0.0,143.15400004999998
142,0,2013-04-21 00:00:00,144.1385,0.0,15.5875,167.4305,0.0,0.0,185.92049995000002,0.34000001,32.359000200000004,186.52000015000002,232.59599999999998,63.039500000000004,131.81000000000003,125.03249994999999,205.43050000000002,193.201,120.89050000000002,0.0,87.3305,95.83000000000001,0.0,0.0,172.13750005000003,0.0
143,0,2013-04-27 00:00:00,0.0,0.0,162.26300005,28.703499949999998,0.0,60.564499950000005,125.37200000000001,0.0,94.3059995,242.98100005,77.015,177.69200000000004,216.87249995000002,103.58050005000001,70.86849995,81.6445,113.88749999999999,0.0,109.88899995,114.84449999999998,0.0,25.566999999999997,177.94150000000002,0.0
144,0,2013-04-28 00:00:00,0.0,134.62450005,54.1025,0.0,33.481,156.84949999999998,0.0,0.0,134.49800015,190.91450000000003,8.626000000000001,111.99,181.64700000000002,190.5335,211.545,160.9825,0.0,121.36899990000002,85.4535,0.0,94.63899980000001,113.88300000000001,0.0,0.0
145,0,2013-05-01 00:00:00,153.61949994999998,44.3615,0.0,81.21699995,116.967,0.0,0.0,189.63800005000002,8.2025,0.0,177.791,54.807,2.8080000000000003,79.384,96.70499975,205.08300000000003,195.8675,15.544500000000001,58.37350005,187.1895,8.453,2.8989999999999996,193.0135,62.69499999999999
146,0,2013-05-04 00:00:00,0.0,121.30099999999999,77.7015,0.0,46.611999999999995,150.8135,0.0,38.71100004999999,201.72549999999998,244.50900000000001,236.899,199.2199998,106.33449985,65.1020001,68.90100000000001,0.0,0.0,0.0,11.64999995,185.94400000000002,24.840500000000002,40.71949995000001,193.9395,81.9295
147,0,2013-05-05 00:00:00,14.094499950000001,195.425,62.515499999999996,0.0,186.7145,69.083,0.0,157.54750005000002,190.12099999999998,0.0,154.0505,189.30400000000003,37.2535,0.0,0.0,72.8309998,173.951,0.0,46.903,186.53549999999996,0.0,0.0,153.14800005,48.9645
148,0,2013-05-11 00:00:00,173.491,34.468,0.0,105.58000000000001,100.3589999,0.0,15.373999990000002,195.13299999999998,35.92550000000001,216.87099955,182.79150005,186.1225,63.569,102.3495,133.88150005,77.361,49.7605,113.4435,97.438,0.0,129.5995001,111.96950000000001,0.0,60.705000049999995
149,0,2013-05-12 00:00:00,140.84800004999997,0.0,0.0,164.89099995,34.851,0.0,91.48050004999999,98.0805,0.0,202.77600045,191.63800000000003,118.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.58599990000002,63.478,0.0,101.72999995
150,0,2013-05-25 00:00:00,0.0,6.7795,177.5995,0.0,0.0,177.16549995,9.1795,0.0,223.44549995000008,125.34499995,61.86649995,140.2319997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.261,52.475500000000004,0.0,95.30600015
151,0,2013-05-26 00:00:00,113.76750000000001,0.0,21.133000000000003,177.686,0.0,0.0,153.8860001,44.483999999999995,22.184,190.116,192.84550000000002,47.0965,0.0,0.0,54.84600019999999,0.0,221.3065,0.0,145.517,68.0155,0.0,228.49,0.0,0.0
152,0,2013-06-01 00:00:00,0.0,105.25649995,92.5,0.0,0.0,178.41099995000002,15.174000000000003,71.53949994999999,211.08200004999998,206.40949999999998,205.3945,92.35050000000001,176.69349995000002,154.286,0.0,0.0,0.0,0.0,0.0,72.12499995,154.8975,0.0,23.5000002,174.895
153,0,2013-06-02 00:00:00,0.0,0.0,112.91599999999998,83.4465,0.0,0.0,189.99199995,0.0,0.0,171.40000005,110.11449999999999,0.0,0.0,0.0,0.0,0.0,0.0,30.023499949999994,51.187,167.48600005,86.79200005,0.0,191.022,33.468
154,0,2013-06-08 00:00:00,0.0,86.54099984999999,101.1175,0.0,0.0,113.61149995,72.599,0.0,114.16999999999999,183.8845,54.483000000000004,0.0,157.5685,68.95699985,112.8635001,185.6845,204.65000000000003,76.3985,0.0,50.62999995,134.6515,0.0,0.0,154.84449995
155,0,2013-06-09 00:00:00,34.6645,0.0,24.444500100000003,167.4115,0.0,0.0,105.59150015,91.0745,0.0,20.948000049999994,185.17050000000003,0.0,0.0,0.0,0.0,0.0,0.0,177.08800000000002,49.42800000000001,0.0,122.03950005000002,81.862,0.0,32.39950015
156,0,2013-06-15 00:00:00,32.161500000000004,0.0,122.32149995,91.89049999999999,0.0,50.5474999,163.4145,0.0,200.2360001,170.32150000000001,175.00599999999997,94.623,66.457,19.715999999999998,0.0,0.0,0.0,0.0,0.0,90.38400000000001,105.27200000000002,0.0,10.02050005,195.64350000000002
157,0,2013-06-16 00:00:00,8.232999999999999,0.0,143.7565,62.756,0.0,82.02249995,124.22400000000002,0.0,19.400000100000003,192.5635,43.26,0.0,113.8379999,0.0,0.0,0.0,0.0,0.0,49.60349995,156.25550000000004,0.0,10.074999949999999,197.25,8.3975
158,0,2013-06-22 00:00:00,0.0,50.93399995,133.30399999999997,0.0,0.0,117.31950005000002,72.21849999999999,0.0,112.6709998,174.59699999999998,0.0,149.9720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.35299995,92.6815,0.0,0.0
159,0,2013-06-23 00:00:00,62.73199995000001,134.8845,0.0,0.0,170.6875,24.3065,0.0,56.5565,146.2585,0.0,41.09099995000001,71.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.41,63.912,0.0,75.53899999999999
160,0,2013-06-30 00:00:00,84.0694999,100.88700000000001,0.0,41.37850005,144.92600000000002,0.0,3.71500015,173.887,0.0,64.36849985,193.3815,47.236000000000004,127.6705,44.4485,72.46950005,10.6955,74.57699984999999,201.4985,17.039499999999997,44.23400015,205.70499999999998,23.475,47.7955,114.21300000000001
161,0,2013-07-06 00:00:00,0.0,0.0,133.5974999,42.43,0.0,20.5405,163.607,0.0,41.94850010000001,187.6765,24.166,0.0,62.639499900000004,134.5080001,133.67649999999998,138.41900019999997,91.2659998,0.0,0.0,28.066999899999995,145.14700000000002,0.0,92.3919999,98.0095
162,0,2013-07-07 00:00:00,0.0,111.1005,57.942499999999995,0.0,82.13499999999999,86.1495,0.0,0.0,167.35350010000002,0.0,124.36999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.658000050000005,76.0284999,59.03699999999999,0.0,78.72099994999999,113.0305
163,0,2013-07-13 00:00:00,62.53400010000001,103.68950000000001,0.0,0.0,141.53099995000002,15.840499999999999,0.0,50.53900005,123.9875,0.0,133.03899995,63.287000000000006,23.85449985,51.248999999999995,0.0,80.08250005,0.0,171.27800000000002,0.0,0.0,173.83799995,0.0,0.0,144.9424999
164,0,2013-07-14 00:00:00,29.861000149999995,0.0,70.63650005,104.1545,0.0,0.0,155.8395,7.3085,0.0,114.14850005,71.912,0.0,185.39849995,53.450499949999994,21.48099995,197.5355,13.9595,66.1755,137.18150000000003,0.0,0.0,124.52849985,41.982000000000006,0.0
165,0,2013-07-20 00:00:00,0.0,0.0,146.2515,23.52,0.0,56.464,104.063,0.0,81.1075,112.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.075,91.47399999999999,0.0,51.6274999,133.206
166,0,2013-07-21 00:00:00,0.0,0.0,179.1760001,0.0,0.0,131.70150005,48.58399999999999,0.0,72.55549995000001,124.90999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.70249994999999,95.30250000000001,0.0,31.540000049999996
167,0,2013-07-27 00:00:00,133.45850000000002,0.0,0.0,123.99199994999998,51.766000000000005,0.0,0.0,191.66749995,20.902500049999997,3.43499985,172.1865,0.0,62.89,126.02699999999999,0.0,31.613999949999997,144.07649999999998,0.0,0.0,132.04299995,40.871,0.0,0.0,147.60050005
168,0,2013-07-28 00:00:00,15.068499999999998,0.0,0.0,153.15699999999998,7.3115,0.0,0.0,157.76450005,0.0,0.0,54.4040002,76.7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.34049995,138.2245,0.0,53.267
169,0,2013-08-03 00:00:00,0.0,175.1865,0.0,0.0,52.553999999999995,119.67000000000002,0.0,0.0,194.83499999999998,16.698500000000003,121.08549995000001,42.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88400005,70.63400000000001,0.0,105.58550005
170,0,2013-08-04 00:00:00,79.0685,0.0,2.7635,178.1505,0.0,0.0,121.37800005,59.659499999999994,0.0,52.35500005,141.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5880001,0.0,0.0,142.0435,31.028000000000002,0.0
171,0,2013-08-08 00:00:00,131.75,0.0,10.201500050000002,181.55349999999999,0.0,0.0,141.5995,22.717,34.5925001,190.0165,37.27900004999999,93.3875,185.75600000000003,0.0,160.52950005000002,185.58449995,8.4985,93.584,149.5060001,0.0,0.0,185.59250004999998,12.905999999999999,0.0
172,0,2013-08-09 00:00:00,110.1955,68.138,0.0,0.0,174.76149999999998,0.0,0.0,41.78250000000001,139.96300000000002,0.0,86.47699999999999,122.917,0.0,0.0,0.0,0.0,0.0,0.0,74.987,65.072,0.0,51.453999950000004,120.06400000000001,0.0
173,0,2013-08-10 00:00:00,0.0,142.99250005,30.541999999999994,0.0,2.7940000499999997,150.84500000000003,0.0,0.0,149.4980001,22.185,2.6690000499999997,68.444,0.0,0.0,0.0,0.0,0.0,0.0,64.02800005,82.0895,0.0,61.567000050000004,119.42500000000001,0.0
174,0,2013-08-11 00:00:00,2.76499995,176.955,0.0,0.0,94.76449994999999,81.37950000000001,0.0,0.0,140.611,14.5775,0.0,121.74450010000001,70.8235,0.0,0.0,0.0,55.063500000000005,10.236,183.9515,25.7735,0.0,184.77550000000002,7.576499999999999,77.279
175,0,2013-08-17 00:00:00,0.0,169.02400005,7.7125,0.0,164.60699995,7.693,0.0,154.8060002,123.8435,155.19299999999998,171.75650000000002,80.24550004999999,100.62550005,104.8190001,85.69250009999998,58.4845,140.342,60.3895,0.0,167.16850010000002,30.7485,0.0,164.758,31.979499999999998
176,0,2013-08-18 00:00:00,0.0,150.52050000000003,39.7635,0.0,102.78450004999999,75.1715,0.0,46.2075,161.19650000000001,0.0,156.03300005,125.5745,0.0,0.0,0.0,0.0,65.0195,49.393500100000004,191.1725,7.6015,69.87249999999999,173.09649985,0.0,19.755000000000006
177,0,2013-08-24 00:00:00,56.07300000000001,102.4595,0.0,102.67849995,60.613,0.0,147.05899995,24.214499999999997,163.54900005000002,190.61749995,174.83399999999997,79.87100004999999,70.3335,79.3205,0.0,60.654500049999996,0.0,0.0,63.2029999,64.779,0.0,82.3564999,91.6275,0.0
178,0,2013-08-25 00:00:00,142.04050005,24.125,3.1455,168.34799999999998,0.0,55.8585,111.2405,0.0,140.38199995000002,143.78650005000003,198.35250000000002,48.568000049999995,40.759499999999996,0.0,65.705,0.0,0.0,0.0,63.6415001,10.017000000000001,53.862500100000005,79.5125,0.0,166.037
179,0,2013-08-31 00:00:00,11.25150005,153.29049999999998,0.0,63.148500000000006,102.8745,0.0,112.08199995000001,53.6275,104.13899955,178.93100000000004,145.33,74.33700015,72.31,0.0,59.134499999999996,20.214499999999994,0.0,0.0,63.15150005,99.182,0.0,85.0550001,108.49849999999999,0.0
180,0,2013-09-01 00:00:00,63.1479999,129.2465,0.0,44.43100015,139.6645,0.0,29.697000100000004,159.697,0.0,111.56149995000001,144.12500004999998,23.2815002,30.5055,0.0,0.0,60.12100005,29.6335,51.2735,170.503,0.0,10.8725,169.7005,0.0,0.0
181,0,2013-09-07 00:00:00,0.0,0.0,156.968,0.0,0.0,76.39450000000001,79.942,0.0,111.67400004999999,130.0215,11.8955,192.6415,69.995,0.0,0.0,0.0,35.8475,0.0,151.32300005,31.441999999999997,0.0,136.196,39.2185,0.0
182,0,2013-09-08 00:00:00,82.354,97.611,0.0,39.519999950000006,120.89100000000002,0.0,0.0,156.01700005000004,14.203,2.7139999500000003,192.191,90.9565,21.1509999,30.54450000000001,0.0,0.0,30.18300005,40.818000000000005,93.36799995000001,90.3655,0.0,112.11750005,66.8735,0.0
183,0,2013-09-14 00:00:00,0.0,10.458500050000003,189.2595,0.0,0.0,184.27949995,7.2625,48.97800005,201.231,77.681,89.72650005,59.8755001,40.8985,52.684,51.89849995,52.28499995,0.0,0.0,76.17850000000001,17.693000050000006,180.64550000000003,0.0,0.0,183.893
